Optimizing CatBoost...
[32m[I 2024-10-13 01:25:37,716][0m Trial 554 finished with value: 45402.088160203006 and parameters: {'depth': 11, 'learning_rate': 0.2440494757634902, 'iterations': 426, 'l2_leaf_reg': 0.18834680790265174, 'border_count': 226, 'bagging_temperature': 0.019290304358128438, 'random_strength': 9.440557105428887, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 198}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:25:44,602][0m Trial 555 finished with value: 55301.25073074093 and parameters: {'depth': 13, 'learning_rate': 0.2539930338001816, 'iterations': 342, 'l2_leaf_reg': 0.08856982096386001, 'border_count': 237, 'bagging_temperature': 0.05344702565834009, 'random_strength': 9.985026419962853, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 182}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:25:46,098][0m Trial 556 finished with value: 41968.069023526055 and parameters: {'depth': 10, 'learning_rate': 0.19041727609318465, 'iterations': 269, 'l2_leaf_reg': 0.35838869366684145, 'border_count': 210, 'bagging_temperature': 0.018316568665565407, 'random_strength': 9.626521870308382, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 172}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:26:09,290][0m Trial 557 finished with value: 51926.91008053247 and parameters: {'depth': 10, 'learning_rate': 0.22502006022962906, 'iterations': 1831, 'l2_leaf_reg': 0.2815523620653576, 'border_count': 216, 'bagging_temperature': 0.038180222768049804, 'random_strength': 9.324298569018111, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 235}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:26:16,649][0m Trial 558 finished with value: 53731.811047165465 and parameters: {'depth': 9, 'learning_rate': 0.24857174838161672, 'iterations': 513, 'l2_leaf_reg': 0.10772353659632664, 'border_count': 223, 'bagging_temperature': 0.017143126785710682, 'random_strength': 9.484984639091818, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 210}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:26:17,621][0m Trial 559 finished with value: 80731.16885781677 and parameters: {'depth': 10, 'learning_rate': 0.0018052613946582844, 'iterations': 428, 'l2_leaf_reg': 0.16540279623048382, 'border_count': 230, 'bagging_temperature': 0.06989519214187266, 'random_strength': 9.993624478089956, 'grow_policy': 'Lossguide', 'min_data_in_leaf': 69, 'max_leaves': 205}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:26:19,643][0m Trial 560 finished with value: 42455.126615729605 and parameters: {'depth': 10, 'learning_rate': 0.20744747217055604, 'iterations': 369, 'l2_leaf_reg': 0.07949274321790786, 'border_count': 228, 'bagging_temperature': 0.04271517122814162, 'random_strength': 9.694013453509847, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 273}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:26:21,488][0m Trial 561 finished with value: 41062.92538141613 and parameters: {'depth': 9, 'learning_rate': 0.25584406441973195, 'iterations': 478, 'l2_leaf_reg': 0.19908811131269066, 'border_count': 221, 'bagging_temperature': 0.01638751531274137, 'random_strength': 9.341499981610967, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 306}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:26:23,084][0m Trial 562 finished with value: 43622.3581207295 and parameters: {'depth': 10, 'learning_rate': 0.15283519881069427, 'iterations': 267, 'l2_leaf_reg': 0.12384943063589646, 'border_count': 214, 'bagging_temperature': 0.034288931561769154, 'random_strength': 8.15450855854137, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 166}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:26:25,008][0m Trial 563 finished with value: 47454.9996513977 and parameters: {'depth': 10, 'learning_rate': 0.2595569091478836, 'iterations': 323, 'l2_leaf_reg': 0.3201914891756161, 'border_count': 233, 'bagging_temperature': 0.0611649466648069, 'random_strength': 9.253868792850907, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 190}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:26:28,238][0m Trial 564 finished with value: 42443.06660585553 and parameters: {'depth': 11, 'learning_rate': 0.1783375079265361, 'iterations': 419, 'l2_leaf_reg': 0.05948643526830327, 'border_count': 226, 'bagging_temperature': 0.0009203315748721151, 'random_strength': 9.80867793100369, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 111}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:26:29,853][0m Trial 565 finished with value: 41815.793975563065 and parameters: {'depth': 9, 'learning_rate': 0.217531081567749, 'iterations': 377, 'l2_leaf_reg': 0.14056567692418662, 'border_count': 238, 'bagging_temperature': 0.00012719356537519572, 'random_strength': 9.503129052477902, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 160}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:26:41,077][0m Trial 566 finished with value: 53581.717848505796 and parameters: {'depth': 10, 'learning_rate': 0.25919705333236115, 'iterations': 1692, 'l2_leaf_reg': 0.09029010803508995, 'border_count': 220, 'bagging_temperature': 0.03183693129631626, 'random_strength': 8.880319055145355, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 85}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:26:47,835][0m Trial 567 finished with value: 55723.35238544802 and parameters: {'depth': 10, 'learning_rate': 0.20944165312925178, 'iterations': 507, 'l2_leaf_reg': 0.2123374231208277, 'border_count': 209, 'bagging_temperature': 0.04863936679957742, 'random_strength': 9.258987322516221, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 349}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:26:56,286][0m Trial 568 finished with value: 48706.37239503959 and parameters: {'depth': 9, 'learning_rate': 0.2671063935398854, 'iterations': 583, 'l2_leaf_reg': 0.05099509693773503, 'border_count': 217, 'bagging_temperature': 4.804762665726591e-05, 'random_strength': 9.694853448651195, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 176}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:26:59,142][0m Trial 569 finished with value: 46243.28367548199 and parameters: {'depth': 10, 'learning_rate': 0.22795606250009987, 'iterations': 428, 'l2_leaf_reg': 0.07999508590434959, 'border_count': 225, 'bagging_temperature': 0.08804631173005113, 'random_strength': 9.455609315860183, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 118}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:26:59,871][0m Trial 570 finished with value: 52980.74078650685 and parameters: {'depth': 10, 'learning_rate': 0.18108827452489762, 'iterations': 307, 'l2_leaf_reg': 0.1542649234492188, 'border_count': 232, 'bagging_temperature': 0.3716823725148687, 'random_strength': 8.450840326065505, 'grow_policy': 'Depthwise', 'min_data_in_leaf': 219}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:27:02,649][0m Trial 571 finished with value: 46446.49017610638 and parameters: {'depth': 11, 'learning_rate': 0.2679719908822263, 'iterations': 364, 'l2_leaf_reg': 0.27271412155274855, 'border_count': 213, 'bagging_temperature': 0.019186980008442243, 'random_strength': 9.132700464857864, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 152}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:27:04,412][0m Trial 572 finished with value: 53277.08565384856 and parameters: {'depth': 9, 'learning_rate': 0.2286003032078211, 'iterations': 479, 'l2_leaf_reg': 0.04320852926114022, 'border_count': 228, 'bagging_temperature': 0.06230896436051226, 'random_strength': 8.657903339970295, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 96}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:27:05,936][0m Trial 573 finished with value: 41068.05205457993 and parameters: {'depth': 10, 'learning_rate': 0.29314899246241094, 'iterations': 262, 'l2_leaf_reg': 0.12061524130102887, 'border_count': 179, 'bagging_temperature': 0.03236466983163756, 'random_strength': 9.993017711233337, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 197}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:27:08,007][0m Trial 574 finished with value: 41669.23226945354 and parameters: {'depth': 10, 'learning_rate': 0.29895299014910115, 'iterations': 395, 'l2_leaf_reg': 0.07421916306487043, 'border_count': 220, 'bagging_temperature': 0.01586756698125418, 'random_strength': 9.66916263474707, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 170}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:27:09,789][0m Trial 575 finished with value: 44900.39863828064 and parameters: {'depth': 10, 'learning_rate': 0.19437380653317218, 'iterations': 328, 'l2_leaf_reg': 0.24056633462978094, 'border_count': 238, 'bagging_temperature': 0.045605385141069155, 'random_strength': 8.952442455599247, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 75}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:27:39,408][0m Trial 576 finished with value: 55348.387074480706 and parameters: {'depth': 9, 'learning_rate': 0.23352842331144982, 'iterations': 2770, 'l2_leaf_reg': 0.36423354076370207, 'border_count': 166, 'bagging_temperature': 0.02054832890114986, 'random_strength': 9.372770108864792, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 119}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:27:42,209][0m Trial 577 finished with value: 48512.44846492512 and parameters: {'depth': 9, 'learning_rate': 0.25491307281243714, 'iterations': 441, 'l2_leaf_reg': 0.12332224057456505, 'border_count': 223, 'bagging_temperature': 0.04493268100457093, 'random_strength': 9.532326663488988, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 157}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:27:44,800][0m Trial 578 finished with value: 46942.220151019945 and parameters: {'depth': 10, 'learning_rate': 0.15542162713774527, 'iterations': 496, 'l2_leaf_reg': 0.06233101463816154, 'border_count': 232, 'bagging_temperature': 0.07131168134770212, 'random_strength': 9.157223278122304, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 237}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:27:58,399][0m Trial 579 finished with value: 54426.586409403564 and parameters: {'depth': 11, 'learning_rate': 0.20104499022898947, 'iterations': 547, 'l2_leaf_reg': 0.20268711056819103, 'border_count': 216, 'bagging_temperature': 0.016334515762528277, 'random_strength': 9.829215680656667, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 189}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:28:00,390][0m Trial 580 finished with value: 49910.664028248444 and parameters: {'depth': 10, 'learning_rate': 0.256099379709726, 'iterations': 383, 'l2_leaf_reg': 0.03571443583321799, 'border_count': 206, 'bagging_temperature': 0.5115677459253578, 'random_strength': 9.28788993022639, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 147}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:28:10,263][0m Trial 581 finished with value: 53269.23077434977 and parameters: {'depth': 10, 'learning_rate': 0.22421051193561212, 'iterations': 707, 'l2_leaf_reg': 0.10438097117306268, 'border_count': 228, 'bagging_temperature': 0.00028156506773239706, 'random_strength': 8.793085216518428, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 106}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:28:11,080][0m Trial 582 finished with value: 114006.36033107797 and parameters: {'depth': 10, 'learning_rate': 0.000936462738300856, 'iterations': 262, 'l2_leaf_reg': 0.17426749356394147, 'border_count': 223, 'bagging_temperature': 0.10714732787381717, 'random_strength': 9.04813313240282, 'grow_policy': 'Lossguide', 'min_data_in_leaf': 66, 'max_leaves': 178}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:28:12,521][0m Trial 583 finished with value: 39092.97852567109 and parameters: {'depth': 9, 'learning_rate': 0.2950732746106754, 'iterations': 323, 'l2_leaf_reg': 0.06427181085313671, 'border_count': 234, 'bagging_temperature': 0.03346675322806939, 'random_strength': 9.651721506410562, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 119}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:28:13,912][0m Trial 584 finished with value: 48451.985505847755 and parameters: {'depth': 9, 'learning_rate': 0.2989342537873407, 'iterations': 304, 'l2_leaf_reg': 0.05446497891427096, 'border_count': 239, 'bagging_temperature': 0.06760288430188413, 'random_strength': 9.793424182530451, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 94}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:28:15,384][0m Trial 585 finished with value: 48605.13428259562 and parameters: {'depth': 9, 'learning_rate': 0.2998140301126818, 'iterations': 328, 'l2_leaf_reg': 0.0915023713905127, 'border_count': 233, 'bagging_temperature': 0.0885611259581763, 'random_strength': 9.53961596689578, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 119}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:28:16,648][0m Trial 586 finished with value: 47812.46438067109 and parameters: {'depth': 9, 'learning_rate': 0.2997827394812551, 'iterations': 257, 'l2_leaf_reg': 0.053659353252283604, 'border_count': 156, 'bagging_temperature': 0.05165641924279415, 'random_strength': 9.383673220771053, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 84}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:28:18,172][0m Trial 587 finished with value: 40671.40078474271 and parameters: {'depth': 9, 'learning_rate': 0.2514472196773707, 'iterations': 353, 'l2_leaf_reg': 0.0750949362705226, 'border_count': 236, 'bagging_temperature': 0.03487509050574072, 'random_strength': 8.935673386497887, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 125}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:28:19,046][0m Trial 588 finished with value: 53356.531080136614 and parameters: {'depth': 3, 'learning_rate': 0.2619605181609439, 'iterations': 300, 'l2_leaf_reg': 0.13378070461165206, 'border_count': 239, 'bagging_temperature': 0.0576126967220079, 'random_strength': 9.720398356144955, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 100}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:28:20,661][0m Trial 589 finished with value: 43803.231727516526 and parameters: {'depth': 9, 'learning_rate': 0.19955181936209082, 'iterations': 390, 'l2_leaf_reg': 0.2975381535271028, 'border_count': 230, 'bagging_temperature': 0.03289045051435577, 'random_strength': 9.19935968975619, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 136}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:28:22,185][0m Trial 590 finished with value: 41477.871222687085 and parameters: {'depth': 9, 'learning_rate': 0.22630927392537617, 'iterations': 354, 'l2_leaf_reg': 0.03525331446633638, 'border_count': 211, 'bagging_temperature': 0.031147901205517192, 'random_strength': 9.574977369872387, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 70}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:28:23,933][0m Trial 591 finished with value: 53070.09433926579 and parameters: {'depth': 9, 'learning_rate': 0.1781864154708707, 'iterations': 420, 'l2_leaf_reg': 0.07676468416359908, 'border_count': 234, 'bagging_temperature': 0.08202247217963043, 'random_strength': 8.606677676938771, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 112}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:28:25,225][0m Trial 592 finished with value: 46916.611087468205 and parameters: {'depth': 9, 'learning_rate': 0.26155323906265115, 'iterations': 274, 'l2_leaf_reg': 0.16842556424487745, 'border_count': 218, 'bagging_temperature': 0.04956420418026365, 'random_strength': 9.816731845621897, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 143}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:28:25,975][0m Trial 593 finished with value: 55446.01467492858 and parameters: {'depth': 10, 'learning_rate': 0.2605226571786619, 'iterations': 247, 'l2_leaf_reg': 0.10446428962153578, 'border_count': 228, 'bagging_temperature': 0.01951633049338921, 'random_strength': 9.338647670612911, 'grow_policy': 'Depthwise', 'min_data_in_leaf': 90}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:28:34,956][0m Trial 594 finished with value: 51558.811590967554 and parameters: {'depth': 10, 'learning_rate': 0.29664766447297947, 'iterations': 1415, 'l2_leaf_reg': 0.043919025925676626, 'border_count': 225, 'bagging_temperature': 0.034177457784534813, 'random_strength': 9.07297028844301, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 122}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:28:36,792][0m Trial 595 finished with value: 46739.848238592735 and parameters: {'depth': 9, 'learning_rate': 0.2163962779853288, 'iterations': 455, 'l2_leaf_reg': 0.20806797781514788, 'border_count': 200, 'bagging_temperature': 0.5459466867751647, 'random_strength': 9.988056611962348, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 177}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:28:38,807][0m Trial 596 finished with value: 50310.7409746805 and parameters: {'depth': 10, 'learning_rate': 0.2999082989813403, 'iterations': 354, 'l2_leaf_reg': 0.35264609804112873, 'border_count': 238, 'bagging_temperature': 0.06054312719760897, 'random_strength': 8.788216175831563, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 217}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:28:39,797][0m Trial 597 finished with value: 52046.80337074219 and parameters: {'depth': 4, 'learning_rate': 0.22583182752865258, 'iterations': 393, 'l2_leaf_reg': 0.1196981038401664, 'border_count': 220, 'bagging_temperature': 0.020076007802444937, 'random_strength': 9.514410018214821, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 148}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:28:41,712][0m Trial 598 finished with value: 53197.490054435664 and parameters: {'depth': 9, 'learning_rate': 0.29938990818284994, 'iterations': 458, 'l2_leaf_reg': 0.05833778261493739, 'border_count': 233, 'bagging_temperature': 0.04963053324634397, 'random_strength': 1.2185919935874026, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 64}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:28:56,161][0m Trial 599 finished with value: 53630.74890824613 and parameters: {'depth': 11, 'learning_rate': 0.0035046219757569295, 'iterations': 632, 'l2_leaf_reg': 0.08067215249487777, 'border_count': 213, 'bagging_temperature': 0.0182220217552794, 'random_strength': 9.218892582037233, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 106}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:28:57,945][0m Trial 600 finished with value: 41263.81199548383 and parameters: {'depth': 10, 'learning_rate': 0.18040873158474732, 'iterations': 315, 'l2_leaf_reg': 0.1695147673223197, 'border_count': 207, 'bagging_temperature': 0.037054843716746735, 'random_strength': 9.661753372597142, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 131}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:29:02,810][0m Trial 601 finished with value: 54513.79628728566 and parameters: {'depth': 8, 'learning_rate': 0.24692706885025661, 'iterations': 529, 'l2_leaf_reg': 0.03840566914278059, 'border_count': 226, 'bagging_temperature': 0.06574358325948712, 'random_strength': 8.241545200477322, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 202}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:29:04,915][0m Trial 602 finished with value: 40010.17801479284 and parameters: {'depth': 10, 'learning_rate': 0.20875608479287694, 'iterations': 408, 'l2_leaf_reg': 0.1173228581318344, 'border_count': 217, 'bagging_temperature': 0.0009444879070424766, 'random_strength': 9.394412365222077, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 166}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:29:07,272][0m Trial 603 finished with value: 40972.85977542035 and parameters: {'depth': 10, 'learning_rate': 0.1983418035721197, 'iterations': 485, 'l2_leaf_reg': 0.10676787001870355, 'border_count': 221, 'bagging_temperature': 0.0014072674818652597, 'random_strength': 9.441054081586563, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 164}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:29:08,119][0m Trial 604 finished with value: 55090.52105980967 and parameters: {'depth': 8, 'learning_rate': 0.16865147394908328, 'iterations': 441, 'l2_leaf_reg': 0.24683286417486072, 'border_count': 228, 'bagging_temperature': 0.016685546501483763, 'random_strength': 9.83096747166902, 'grow_policy': 'Lossguide', 'min_data_in_leaf': 127, 'max_leaves': 153}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:29:17,147][0m Trial 605 finished with value: 52168.43742405531 and parameters: {'depth': 9, 'learning_rate': 0.24933406311564438, 'iterations': 2069, 'l2_leaf_reg': 0.1447179032631283, 'border_count': 217, 'bagging_temperature': 0.0006331845492817303, 'random_strength': 9.649665598259425, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 147}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:29:25,574][0m Trial 606 finished with value: 52936.52614546967 and parameters: {'depth': 10, 'learning_rate': 0.14972234292559178, 'iterations': 545, 'l2_leaf_reg': 0.06032741561732857, 'border_count': 232, 'bagging_temperature': 0.01650895658587623, 'random_strength': 9.383496505049173, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 90}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:29:27,233][0m Trial 607 finished with value: 41861.70450970884 and parameters: {'depth': 9, 'learning_rate': 0.21001200617900015, 'iterations': 402, 'l2_leaf_reg': 0.09456588610117736, 'border_count': 223, 'bagging_temperature': 0.0004984091155693024, 'random_strength': 9.79146987493007, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 112}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:29:41,917][0m Trial 608 finished with value: 53834.99965538373 and parameters: {'depth': 10, 'learning_rate': 0.2524213025675448, 'iterations': 1555, 'l2_leaf_reg': 0.36636704360556915, 'border_count': 230, 'bagging_temperature': 0.031622513573246705, 'random_strength': 8.9317197518939, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 167}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:29:43,803][0m Trial 609 finished with value: 46562.07617116318 and parameters: {'depth': 9, 'learning_rate': 0.2594143293592548, 'iterations': 492, 'l2_leaf_reg': 0.1691875897526026, 'border_count': 236, 'bagging_temperature': 0.04600555034942823, 'random_strength': 9.544149774136468, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 139}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:29:45,825][0m Trial 610 finished with value: 41711.94939536638 and parameters: {'depth': 10, 'learning_rate': 0.20343790857259225, 'iterations': 377, 'l2_leaf_reg': 0.0813597295323556, 'border_count': 219, 'bagging_temperature': 0.018142310731637717, 'random_strength': 9.311777530338292, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 83}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:29:48,992][0m Trial 611 finished with value: 47801.935047398365 and parameters: {'depth': 11, 'learning_rate': 0.2980836475057557, 'iterations': 428, 'l2_leaf_reg': 0.21497186340389474, 'border_count': 224, 'bagging_temperature': 0.01595727308876487, 'random_strength': 9.66161041893759, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 115}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:30:00,308][0m Trial 612 finished with value: 53412.968941690655 and parameters: {'depth': 10, 'learning_rate': 0.22378462684147565, 'iterations': 1142, 'l2_leaf_reg': 0.029249226477579358, 'border_count': 240, 'bagging_temperature': 0.03403930376770949, 'random_strength': 9.059324859073868, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 155}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:30:07,659][0m Trial 613 finished with value: 54208.72594167493 and parameters: {'depth': 9, 'learning_rate': 0.2589881645299874, 'iterations': 597, 'l2_leaf_reg': 0.12368170922074037, 'border_count': 215, 'bagging_temperature': 0.049735106746982505, 'random_strength': 9.976879087754725, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 179}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:30:27,805][0m Trial 614 finished with value: 53726.14828750081 and parameters: {'depth': 10, 'learning_rate': 0.18620600197812137, 'iterations': 1332, 'l2_leaf_reg': 0.056995681406864306, 'border_count': 228, 'bagging_temperature': 0.0756897083343465, 'random_strength': 9.40317080981727, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 130}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:30:29,881][0m Trial 615 finished with value: 47464.71022537954 and parameters: {'depth': 10, 'learning_rate': 0.22644919687787515, 'iterations': 353, 'l2_leaf_reg': 0.2768714927282005, 'border_count': 234, 'bagging_temperature': 0.6204383584425608, 'random_strength': 8.730448075442045, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 371}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:30:31,111][0m Trial 616 finished with value: 57041.266909700265 and parameters: {'depth': 9, 'learning_rate': 0.2979610010195909, 'iterations': 439, 'l2_leaf_reg': 0.13643622099697822, 'border_count': 222, 'bagging_temperature': 0.0011989359151322494, 'random_strength': 8.00455008768486, 'grow_policy': 'Depthwise', 'min_data_in_leaf': 93}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:30:36,869][0m Trial 617 finished with value: 54592.66614712664 and parameters: {'depth': 11, 'learning_rate': 0.26148807118992384, 'iterations': 494, 'l2_leaf_reg': 0.044312740139286586, 'border_count': 47, 'bagging_temperature': 0.032645754254102106, 'random_strength': 9.228097514242986, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 151}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:30:39,184][0m Trial 618 finished with value: 42481.81174882557 and parameters: {'depth': 10, 'learning_rate': 0.15607156655159404, 'iterations': 388, 'l2_leaf_reg': 0.07465808243157866, 'border_count': 217, 'bagging_temperature': 0.01617973874265652, 'random_strength': 8.455633775850583, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 62}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:30:40,742][0m Trial 619 finished with value: 49095.01077983738 and parameters: {'depth': 9, 'learning_rate': 0.203194468990857, 'iterations': 338, 'l2_leaf_reg': 0.10261845532149533, 'border_count': 228, 'bagging_temperature': 0.05180812796281599, 'random_strength': 9.533644607489103, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 111}. Best is trial 441 with value: 37467.065243356185.[0m
[32m[I 2024-10-13 01:30:49,156][0m Trial 620 finished with value: 49091.22943394103 and parameters: {'depth': 10, 'learning_rate': 0.26470507735812115, 'iterations': 552, 'l2_leaf_reg': 0.1826374882653114, 'border_count': 240, 'bagging_temperature': 0.00041039632857281863, 'random_strength': 9.790731117087219, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 174}. Best is trial 441 with value: 37467.065243356185.[0m
